source_year,sentence_id,speech_id,session_date,speaker_id,speaker_ana,entity_content,geo_class,region_group,context_window,sentence_content_current,sentence_sentiment_value,sentence_sentiment_ana,debate_topic,country,ref_type,sentiment_level,sentiment_readable,sentiment_polarity,target_iso3,weog_group,entity_scope,concreteness_score,concreteness_method,concreteness_band,concreteness_token_count,concrete_marker_hits,abstract_marker_hits,migrant_cohort,migrant_cohort_marker,policy_measure,policy_measure_marker,cohort_policy_method,policy_agency_type,policy_agency_marker,policy_agency_llm_prompt,policy_agency_method,narrative_frame,narrative_frame_marker,argument_scheme,conceptual_definition,narrative_method,narrative_polarity,flow_source_candidate,flow_destination_candidate,migration_direction,direction_method,source_country,frame,polarity,trigger_span,confidence,reason,_raw,_parse_error
2015,ParlaMint-BE_2015-04-02-54-plenair-ip037x.s2253,ParlaMint-BE_2015-04-02-54-plenair-ip037x.u154,2015-04-02,VanHeesMarco,regular,Syria,foreign,non_european_country,"It was necessary to intervene at all costs in Syria , and today there is a war that has left 200,000 people dead and 1 million refugees . || It is the fighters in Syria who today justify putting the army on the streets . || What should Belgium do ?",It is the fighters in Syria who today justify putting the army on the streets .,0.15700000524520874,senti:negneg,defen,BEL,situation,senti:negneg,strong neg,negative,SYR,non_weog,country,3.357,transparent_fallback_heuristic,concrete_leaning,23,"","",refugees,refugees,allocation_of_resources,costs,keyword_rules,coercion_intervention_to,intervene,"Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Syria. Context: It was necessary to intervene at all costs in Syria , and today there is a war that has left 200,000 people dead and 1 million refugees . It is the fighters in Syria who today justify putting the army on the streets . What should Belgium do ?",keyword_rules_llm_ready,economic_burden,costs,other,"",keyword_rules_llm_ready,negative_risk,"",Syria,external_transnational,surface_srl_rules,BEL,ADVERSARY_BLAME,NEG,Syria which today,0.8,Syria is blamed for the war and its consequences.,"",false
2015,ParlaMint-BE_2015-04-22-54-commissie-ic143x.s531,ParlaMint-BE_2015-04-22-54-commissie-ic143x.u41,2015-04-22,DallemagneGeorges,regular,Syria,foreign,non_european_country," || Madam President , Minister , in the face of the murderous madness and barbarism of the Islamic State Group in Iraq and Syria , the Kurdish peshmergas were , at first , one of the only ( if not the only ) serious resistance forces . || They have saved many lives by stopping the advance of Daesh forces and welcoming hundreds of thousands of refugees in Kurdistan ( Christians , Yazidis , Sunni Muslims , Shiites , Kurds , etc. ) . who wanted to escape death by fleeing as quickly as possible to safer territories .","Madam President , Minister , in the face of the murderous madness and barbarism of the Islamic State Group in Iraq and Syria , the Kurdish peshmergas were , at first , one of the only ( if not the only ) serious resistance forces .",3.071000099182129,senti:neupos,defen,BEL,policy,senti:neupos,neutral pos,neutral,SYR,non_weog,country,3.212,transparent_fallback_heuristic,mixed,49,"","",refugees,refugees,general_policy,"",keyword_rules,coercion_intervention_to,force,"Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Syria. Context: Madam President , Minister , in the face of the murderous madness and barbarism of the Islamic State Group in Iraq and Syria , the Kurdish peshmergas were , at first , one of the only ( if not the only ) serious resistance forces . They have saved many lives by stopping the advance of Daesh forces and welcoming hundreds of thousands of refugees in Kurdistan ( Christians , Yazidis , Sunni Muslims , Shiites , Kurds , etc. ) . who wanted to escape death by fleeing as quickly as possible to safer territories .",keyword_rules_llm_ready,religious_threat,islam,other,"",keyword_rules_llm_ready,negative_risk,"",Iraq and Syria,external_transnational,surface_srl_rules,BEL,SOURCE_IMPORT,POS,welcoming hundreds of thousands of refugees,0.8,Syria is described as a source of refugees due to the conflict.,"",false
2015,ParlaMint-CZ_2015-01-20-ps2013-025-01-000-000.u8.p3.s4,ParlaMint-CZ_2015-01-20-ps2013-025-01-000-000.u8,2015-01-20,FrantisekLaudat.1960,regular,Syria,foreign,non_european_country,"Shortly explained . || I do not want to begin this meeting when we held a minute 's silence for the victims of terrorism in several countries , depicting the dramatic fates of Christian refugees , currently in Iraq , Syria , the status of kicks that were dramatic in Egypt and partly improved thanks to the takeover of power by the military . || You 've all heard and read yourself , with the fact that it looks from some dramatic film with a written script , about the fate of the Yazids , who are thinned in a way that is very reprehensible .","I do not want to begin this meeting when we held a minute 's silence for the victims of terrorism in several countries , depicting the dramatic fates of Christian refugees , currently in Iraq , Syria , the status of kicks that were dramatic in Egypt and partly improved thanks to the takeover of power by the military .",0.013000000268220901,senti:negneg,immig,CZE,situation,senti:negneg,strong neg,negative,SYR,non_weog,country,3.224,transparent_fallback_heuristic,mixed,51,"","",refugees,refugees,national_security,terrorism,keyword_rules,neutral_reporting,"","Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Syria. Context: Shortly explained . I do not want to begin this meeting when we held a minute 's silence for the victims of terrorism in several countries , depicting the dramatic fates of Christian refugees , currently in Iraq , Syria , the status of kicks that were dramatic in Egypt and partly improved thanks to the takeover of power by the military . You 've all heard and read yourself , with the fact that it looks from some dramatic film with a written script , about the fate of the Yazids , who are thinned in a way that is very reprehensible .",keyword_rules_llm_ready,victimhood,victims,other,"",keyword_rules_llm_ready,positive_sympathy,"",Iraq,external_transnational,surface_srl_rules,CZE,SOURCE_IMPORT,NEG,"Christian refugees, currently in Iraq, Syria",0.8,Refers to the plight of refugees from Syria and Iraq.,"",false
2015,ParlaMint-CZ_2015-01-22-ps2013-025-03-004-075.u8.p4.s2,ParlaMint-CZ_2015-01-22-ps2013-025-03-004-075.u8,2015-01-22,MarekBenda.1968,regular,Syria,foreign,non_european_country,"I think it has something to do with this incredibly closely . || This also has to do with the debate that has now started , the possible asylum seekers from the areas of conflict , whether Syria , Iraq or other areas . || But that it is definitely something that should not run by some secret , secret mechanism where we accidentally sign an international commitment , and then we face it - we have to project it in internal legislation .","This also has to do with the debate that has now started , the possible asylum seekers from the areas of conflict , whether Syria , Iraq or other areas .",1.8459999561309814,senti:neuneg,immig,CZE,mixed,senti:neuneg,neutral neg,neutral,SYR,non_weog,country,3.168,transparent_fallback_heuristic,abstract_leaning,38,"",debate,asylum_seekers,asylum seekers,general_policy,"",keyword_rules,neutral_reporting,"","Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Syria. Context: I think it has something to do with this incredibly closely . This also has to do with the debate that has now started , the possible asylum seekers from the areas of conflict , whether Syria , Iraq or other areas . But that it is definitely something that should not run by some secret , secret mechanism where we accidentally sign an international commitment , and then we face it - we have to project it in internal legislation .",keyword_rules_llm_ready,national_identity,nation,other,"",keyword_rules_llm_ready,neutral_administrative,"","",external_transnational,surface_srl_rules,CZE,SOURCE_IMPORT,NEG,asylum seekers from the areas of conflict,0.8,mentions Syria as a source of potential asylum seekers in a negative context,"",false
2015,ParlaMint-CZ_2015-02-10-ps2013-025-05-004-108.u14.p3.s3,ParlaMint-CZ_2015-02-10-ps2013-025-05-004-108.u14,2015-02-10,ZbynekStanjura.1964,regular,Syria,foreign,non_european_country,"I had the opportunity to be in the delegation with Mr. President Hamáček , we were representatives of six clubs and we had very interesting meetings with the President of the Republic of Turkey , with the boss in Parliament and with many others . || You may not all know this , but 2 million refugees from Syria are officially registered in Turkey , and it is estimated that the total number of refugees is 4 million . || Turkey is our ally and care for the millions of refugees is worth about 5 billion . U.S. dollars a year .","You may not all know this , but 2 million refugees from Syria are officially registered in Turkey , and it is estimated that the total number of refugees is 4 million .",0.5339999794960022,senti:mixneg,inter,CZE,mixed,senti:mixneg,mixed neg,negative,SYR,non_weog,country,3.2,transparent_fallback_heuristic,mixed,42,"","",refugees,refugees,general_policy,"",keyword_rules,neutral_reporting,"","Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Syria. Context: I had the opportunity to be in the delegation with Mr. President Hamáček , we were representatives of six clubs and we had very interesting meetings with the President of the Republic of Turkey , with the boss in Parliament and with many others . You may not all know this , but 2 million refugees from Syria are officially registered in Turkey , and it is estimated that the total number of refugees is 4 million . Turkey is our ally and care for the millions of refugees is worth about 5 billion . U.S. dollars a year .",keyword_rules_llm_ready,national_identity,republic,conceptual_definition,"officially registered in Turkey , and it is estimated that the total number of refugees is 4 million . Turkey is our ally and care for the millions of refugees is worth about 5 billion . U.S. dollars a year .",keyword_rules_llm_ready,neutral_administrative,Syria are officially registered in Turkey,Parliament and with many others,external_transnational,surface_srl_rules,CZE,TARGET_EXPORT,POS,Turkey is our ally,0.8,The speaker acknowledges Turkey's support and the burden it bears.,"",false
2015,ParlaMint-CZ_2015-02-10-ps2013-025-05-004-108.u2.p1.s1,ParlaMint-CZ_2015-02-10-ps2013-025-05-004-108.u2,2015-02-10,MilanChovanec.1970,regular,Syria,foreign,non_european_country," || Mr President , ladies and gentlemen , let me start this debate on migration and aid for refugees by stating that the Government of the Czech Republic has dealt with this issue for a long time , and it is also necessary to say at the beginning of this debate that despite the existing risks in the world , whether it is a conflict in Syria , the departures of people from Eritrea and other territories , the conflict in Ukraine , the situation still seems peaceful for the Czech Republic . || As of 31 . 12 . 2014 was registered 451 923 foreigners with allowed temporary or permanent residence in the Czech Republic .","Mr President , ladies and gentlemen , let me start this debate on migration and aid for refugees by stating that the Government of the Czech Republic has dealt with this issue for a long time , and it is also necessary to say at the beginning of this debate that despite the existing risks in the world , whether it is a conflict in Syria , the departures of people from Eritrea and other territories , the conflict in Ukraine , the situation still seems peaceful for the Czech Republic .",4.659999847412109,senti:pospos,immig,CZE,mixed,senti:pospos,strong pos,positive,SYR,non_weog,country,3.154,transparent_fallback_heuristic,abstract_leaning,52,"",debate,refugees,refugees,general_policy,"",keyword_rules,neutral_reporting,"","Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Syria. Context: Mr President , ladies and gentlemen , let me start this debate on migration and aid for refugees by stating that the Government of the Czech Republic has dealt with this issue for a long time , and it is also necessary to say at the beginning of this debate that despite the existing risks in the world , whether it is a conflict in Syria , the departures of people from Eritrea and other territories , the conflict in Ukraine , the situation still seems peaceful for the Czech Republic . As of 31 . 12 . 2014 was registered 451 923 foreigners with allowed temporary or permanent residence in the Czech Republic .",keyword_rules_llm_ready,national_identity,republic,argument_from_consequences,"",keyword_rules_llm_ready,neutral_administrative,Eritrea and other territories,Syria,external_transnational,surface_srl_rules,CZE,SOURCE_IMPORT,NEU,conflict in Syria,0.8,mentions Syria as a source of conflict and migration,"",false
2015,ParlaMint-CZ_2015-02-10-ps2013-025-05-004-108.u2.p6.s3,ParlaMint-CZ_2015-02-10-ps2013-025-05-004-108.u2,2015-02-10,MilanChovanec.1970,regular,Syria,foreign,non_european_country,"This represents 2.5 times that of the previous flights , e.g . In 2011 it was 141 thousand , in 2014 it was 104 thousand , in 2011 it was primarily due to the so - called increase . To the Arab Spring . || The countries in the following refugees are most represented : Syria , Eritrea and the countries of sub-Saharan Africa . || The vast majority of illegal migrants are trying to get to Europe through the so - called the sea border , i.e. primarily through Italy and Spain .","The countries in the following refugees are most represented : Syria , Eritrea and the countries of sub-Saharan Africa .",1.6109999418258667,senti:neuneg,immig,CZE,situation,senti:neuneg,neutral neg,neutral,SYR,non_weog,country,3.264,transparent_fallback_heuristic,mixed,39,border,"",refugees,refugees,border_control,border,keyword_rules,learning_emulation_from,follow,"Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Syria. Context: This represents 2.5 times that of the previous flights , e.g . In 2011 it was 141 thousand , in 2014 it was 104 thousand , in 2011 it was primarily due to the so - called increase . To the Arab Spring . The countries in the following refugees are most represented : Syria , Eritrea and the countries of sub-Saharan Africa . The vast majority of illegal migrants are trying to get to Europe through the so - called the sea border , i.e. primarily through Italy and Spain .",keyword_rules_llm_ready,border_crisis,border,conceptual_definition,"e so - called increase . To the Arab Spring . The countries in the following refugees are most represented : Syria , Eritrea and the countries of sub-Saharan Africa . The vast majority of illegal migrants are trying to get to Europe through the so - called the sea border , i.e. primarily through Italy and",keyword_rules_llm_ready,negative_risk,"",Europe through the so - called the sea bo,external_transnational,surface_srl_rules,CZE,SOURCE_IMPORT,NEG,The vast majority of illegal migrants are trying to get to Europe,0.8,Syria is presented as a source of illegal migrants to Europe.,"",false
2015,ParlaMint-CZ_2015-02-10-ps2013-025-05-004-108.u2.p7.s5,ParlaMint-CZ_2015-02-10-ps2013-025-05-004-108.u2,2015-02-10,MilanChovanec.1970,regular,Syria,foreign,non_european_country,"The government has allocated up to CZK 100 million to programmes related to refugees coming to these countries . || I would also like to remind you that the most people have been on the run from their home since World War II , especially because of the conflict in Syria and Iraq , where more than 4 million people have left their homes today . || The Czech Government is preparing for all possible risks associated with refugees , whether they are adopted , how to take care of them , but we refuse to discuss the so - called . compulsory quotas .","I would also like to remind you that the most people have been on the run from their home since World War II , especially because of the conflict in Syria and Iraq , where more than 4 million people have left their homes today .",0.1589999943971634,senti:negneg,immig,CZE,mixed,senti:negneg,strong neg,negative,SYR,non_weog,country,3.211,transparent_fallback_heuristic,mixed,54,"","",refugees,refugees,general_policy,"",keyword_rules,learning_emulation_from,adopt,"Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Syria. Context: The government has allocated up to CZK 100 million to programmes related to refugees coming to these countries . I would also like to remind you that the most people have been on the run from their home since World War II , especially because of the conflict in Syria and Iraq , where more than 4 million people have left their homes today . The Czech Government is preparing for all possible risks associated with refugees , whether they are adopted , how to take care of them , but we refuse to discuss the so - called . compulsory quotas .",keyword_rules_llm_ready,security_threat,risk,argument_from_consequences,"",keyword_rules_llm_ready,negative_risk,"",CZK,external_transnational,surface_srl_rules,CZE,SOURCE_IMPORT,NEG,conflict in Syria and Iraq,0.8,Syria is mentioned as the source of conflict and displacement.,"",false
2015,ParlaMint-CZ_2015-02-10-ps2013-025-05-004-108.u20.p11.s2,ParlaMint-CZ_2015-02-10-ps2013-025-05-004-108.u20,2015-02-10,FrantisekLaudat.1960,regular,Syria,foreign,non_european_country,"Before the conflict , most Christians again lived mostly in the big cities of Baghdad , Kirkuk , Erbil , and Mosul . || In earlier years , their position in society was similar to that in Syria . || Although not interested in government or high administrative posts , I think Tárik Azíz was a big exception , and the only exception , but they used to be advisors to professional areas typically industrial companies , tourism , hospitality and free professions .","In earlier years , their position in society was similar to that in Syria .",2.552999973297119,senti:neupos,immig,CZE,mixed,senti:neupos,neutral pos,neutral,SYR,non_weog,country,3.158,transparent_fallback_heuristic,abstract_leaning,43,"","",general_migration,"",general_policy,"",keyword_rules,neutral_reporting,"","Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Syria. Context: Before the conflict , most Christians again lived mostly in the big cities of Baghdad , Kirkuk , Erbil , and Mosul . In earlier years , their position in society was similar to that in Syria . Although not interested in government or high administrative posts , I think Tárik Azíz was a big exception , and the only exception , but they used to be advisors to professional areas typically industrial companies , tourism , hospitality and free professions .",keyword_rules_llm_ready,administrative_efficiency,administrative,other,"",keyword_rules_llm_ready,neutral_administrative,"",Syria,external_transnational,surface_srl_rules,CZE,REFERENTIAL,NEU,that in Syria,0.8,"The mention of Syria's context is purely referential, providing background information.","",false
2015,ParlaMint-CZ_2015-02-10-ps2013-025-05-004-108.u20.p12.s1,ParlaMint-CZ_2015-02-10-ps2013-025-05-004-108.u20,2015-02-10,FrantisekLaudat.1960,regular,Syria,foreign,non_european_country,"The crucial thing is that even with minority representation in the population of 20 percent of all teachers in Iraq in schools and universities , they were Christians . || From several statistical data and historical contexts , it is clear that in the worst existential hopelessness and with a bad outlook for the future , Christian refugees in Syria and Iraq have found themselves . || Even with potentially optimistic stabilization of political conditions in these countries , there is little hope that Christians will be able to fully live and maintain their faith .","From several statistical data and historical contexts , it is clear that in the worst existential hopelessness and with a bad outlook for the future , Christian refugees in Syria and Iraq have found themselves .",-0.06700000166893005,senti:negneg,immig,CZE,situation,senti:negneg,strong neg,negative,SYR,non_weog,country,3.174,transparent_fallback_heuristic,abstract_leaning,46,"","",refugees,refugees,integration,school,keyword_rules,neutral_reporting,"","Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Syria. Context: The crucial thing is that even with minority representation in the population of 20 percent of all teachers in Iraq in schools and universities , they were Christians . From several statistical data and historical contexts , it is clear that in the worst existential hopelessness and with a bad outlook for the future , Christian refugees in Syria and Iraq have found themselves . Even with potentially optimistic stabilization of political conditions in these countries , there is little hope that Christians will be able to fully live and maintain their faith .",keyword_rules_llm_ready,child_protection,minor,other,"",keyword_rules_llm_ready,positive_sympathy,"",Iraq in schools and universities,external_transnational,surface_srl_rules,CZE,SOURCE_IMPORT,NEG,Christian refugees in Syria and Iraq,0.8,Refers to refugees coming from Syria and Iraq.,"",false
2015,ParlaMint-CZ_2015-02-10-ps2013-025-05-004-108.u20.p14.s2,ParlaMint-CZ_2015-02-10-ps2013-025-05-004-108.u20,2015-02-10,FrantisekLaudat.1960,regular,Syria,foreign,non_european_country,"In the second question , I stress that the problem of successful integration into our society must also be carefully considered when offering residence and citizenship in our territory . || We already know that in our country , for example , in the field of culture and health , many people from Syria or Iraq are working very successfully without realizing their origins . || Sharing the values of our civilization circuit is a matter of course for them .","We already know that in our country , for example , in the field of culture and health , many people from Syria or Iraq are working very successfully without realizing their origins .",0.2199999988079071,senti:negneg,immig,CZE,policy,senti:negneg,strong neg,negative,SYR,non_weog,country,3.113,transparent_fallback_heuristic,abstract_leaning,40,territory,"citizenship, civilization, integration, problem, values",general_migration,"",integration,citizenship,keyword_rules,learning_emulation_from,successful,"Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Syria. Context: In the second question , I stress that the problem of successful integration into our society must also be carefully considered when offering residence and citizenship in our territory . We already know that in our country , for example , in the field of culture and health , many people from Syria or Iraq are working very successfully without realizing their origins . Sharing the values of our civilization circuit is a matter of course for them .",keyword_rules_llm_ready,cultural_threat,civilization,other,"",keyword_rules_llm_ready,negative_risk,Syria or Iraq are working very successful,"",inbound_internal,surface_srl_rules,CZE,SOURCE_IMPORT,POS,many people from Syria or Iraq,0.8,The mention of Syrian and Iraqi people working successfully in the context of positive integration.,"",false
2015,ParlaMint-CZ_2015-02-10-ps2013-025-05-004-108.u20.p14.s5,ParlaMint-CZ_2015-02-10-ps2013-025-05-004-108.u20,2015-02-10,FrantisekLaudat.1960,regular,Syria,foreign,non_european_country,The Czech Republic has high quality experts at the Ministry of the Interior who have also managed the previous integration of immigrants into the Czech Republic and are ready to handle this work at the government 's direction . || I do not know that it is the people of Syria and Iraq who are a troubled group . || On the contrary .,I do not know that it is the people of Syria and Iraq who are a troubled group .,1.3630000352859497,senti:mixneg,immig,CZE,policy,senti:mixneg,mixed neg,negative,SYR,non_weog,country,3.157,transparent_fallback_heuristic,abstract_leaning,28,"",integration,general_migration,"",integration,integration,keyword_rules,neutral_reporting,"","Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Syria. Context: The Czech Republic has high quality experts at the Ministry of the Interior who have also managed the previous integration of immigrants into the Czech Republic and are ready to handle this work at the government 's direction . I do not know that it is the people of Syria and Iraq who are a troubled group . On the contrary .",keyword_rules_llm_ready,national_identity,republic,other,"",keyword_rules_llm_ready,neutral_administrative,"","",external_transnational,surface_srl_rules,CZE,SOURCE_IMPORT,NEG,people of Syria and Iraq,0.8,The mention of Syria and Iraq as troubled groups implies a negative view.,"",false
2015,ParlaMint-CZ_2015-02-10-ps2013-025-05-004-108.u20.p22.s2,ParlaMint-CZ_2015-02-10-ps2013-025-05-004-108.u20,2015-02-10,FrantisekLaudat.1960,regular,Syria,foreign,non_european_country,2 . || The Chamber of Deputies notes that Syrian and Iraqi Christians and Yazids are the most endangered group of residents in the current war conflict in Syria and Iraq . || 3 .,The Chamber of Deputies notes that Syrian and Iraqi Christians and Yazids are the most endangered group of residents in the current war conflict in Syria and Iraq .,0.2280000001192093,senti:negneg,immig,CZE,situation,senti:negneg,strong neg,negative,SYR,non_weog,country,3.313,transparent_fallback_heuristic,concrete_leaning,16,"","",general_migration,"",general_policy,"",keyword_rules,neutral_reporting,"","Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Syria. Context: 2 . The Chamber of Deputies notes that Syrian and Iraqi Christians and Yazids are the most endangered group of residents in the current war conflict in Syria and Iraq . 3 .",keyword_rules_llm_ready,security_threat,danger,other,"",keyword_rules_llm_ready,negative_risk,"",Syria and Iraq,ambiguous,surface_srl_rules,CZE,SOURCE_IMPORT,NEG,Syrian and Iraqi Christians and Yazids,0.8,The mention highlights the endangered status of these groups due to the conflict in Syria.,"",false
2015,ParlaMint-CZ_2015-02-10-ps2013-025-05-004-108.u20.p4.s5,ParlaMint-CZ_2015-02-10-ps2013-025-05-004-108.u20,2015-02-10,FrantisekLaudat.1960,regular,Syria,foreign,non_european_country,"But today everything is a problem , xenophobics and populists have harvests . || It is this group of xenophobes and populists in our society that may need help as urgently , albeit of a different type , as refugees from Syria and Iraq , even if they are not in danger of their lives . || For the highest level of assistance that I consider the acceptance of people and their integration in our territory , integration in our society , so I consider it necessary to answer two fundamental questions for the highest level of assistance .","It is this group of xenophobes and populists in our society that may need help as urgently , albeit of a different type , as refugees from Syria and Iraq , even if they are not in danger of their lives .",0.017000000923871994,senti:negneg,immig,CZE,situation,senti:negneg,strong neg,negative,SYR,non_weog,country,3.188,transparent_fallback_heuristic,abstract_leaning,43,territory,"integration, problem",refugees,refugees,integration,integration,keyword_rules,neutral_reporting,"","Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Syria. Context: But today everything is a problem , xenophobics and populists have harvests . It is this group of xenophobes and populists in our society that may need help as urgently , albeit of a different type , as refugees from Syria and Iraq , even if they are not in danger of their lives . For the highest level of assistance that I consider the acceptance of people and their integration in our territory , integration in our society , so I consider it necessary to answer two fundamental questions for the highest level of assistance .",keyword_rules_llm_ready,security_threat,danger,other,"",keyword_rules_llm_ready,negative_risk,Syria and Iraq,"",external_transnational,surface_srl_rules,CZE,SOURCE_IMPORT,POS,refugees from Syria and Iraq,0.8,The speaker refers to Syrian refugees as needing assistance and integration.,"",false
2015,ParlaMint-CZ_2015-02-10-ps2013-025-05-004-108.u20.p7.s1,ParlaMint-CZ_2015-02-10-ps2013-025-05-004-108.u20,2015-02-10,FrantisekLaudat.1960,regular,Syria,foreign,non_european_country,"To answer the first question , I will allow myself a small excursion into both the ancient and recent past , and perhaps you will find a slightly different perspective than Prime Minister Sobotka said . || There has been a Christian tradition in Syria and Iraq for nearly 2,000 years , considerably longer than in our countries . || Over the centuries , however , the share of Christians in both countries has been steadily declining due to less physicality , frequent persecution , extermination , and large emigration .","There has been a Christian tradition in Syria and Iraq for nearly 2,000 years , considerably longer than in our countries .",2.999000072479248,senti:neupos,immig,CZE,mixed,senti:neupos,neutral pos,neutral,SYR,non_weog,country,3.163,transparent_fallback_heuristic,abstract_leaning,49,"","",general_migration,"",general_policy,"",keyword_rules,neutral_reporting,"","Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Syria. Context: To answer the first question , I will allow myself a small excursion into both the ancient and recent past , and perhaps you will find a slightly different perspective than Prime Minister Sobotka said . There has been a Christian tradition in Syria and Iraq for nearly 2,000 years , considerably longer than in our countries . Over the centuries , however , the share of Christians in both countries has been steadily declining due to less physicality , frequent persecution , extermination , and large emigration .",keyword_rules_llm_ready,national_identity,nation,other,"",keyword_rules_llm_ready,neutral_administrative,"",Syria and Iraq for nearly,external_transnational,surface_srl_rules,CZE,REFERENTIAL,NEU,Syria and Iraq,0.8,The mention is historical and cultural context without direct action or evaluation.,"",false
2015,ParlaMint-CZ_2015-02-10-ps2013-025-05-004-108.u20.p7.s4,ParlaMint-CZ_2015-02-10-ps2013-025-05-004-108.u20,2015-02-10,FrantisekLaudat.1960,regular,Syria,foreign,non_european_country,"In the last decade , dramatically fast . || For example , Syria was a predominantly Christian country until the 13th century when it was conquered by Islam in the seventh century . || Even in the 1920 census , Syria had a total of 2.5 million inhabitants of 25 percent of Christians .","For example , Syria was a predominantly Christian country until the 13th century when it was conquered by Islam in the seventh century .",1.8309999704360962,senti:neuneg,immig,CZE,policy,senti:neuneg,neutral neg,neutral,SYR,non_weog,country,3.344,transparent_fallback_heuristic,concrete_leaning,25,"","",general_migration,"",general_policy,"",keyword_rules,learning_emulation_from,example,"Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Syria. Context: In the last decade , dramatically fast . For example , Syria was a predominantly Christian country until the 13th century when it was conquered by Islam in the seventh century . Even in the 1920 census , Syria had a total of 2.5 million inhabitants of 25 percent of Christians .",keyword_rules_llm_ready,religious_threat,islam,other,"",keyword_rules_llm_ready,negative_risk,"","",external_transnational,surface_srl_rules,CZE,REFERENTIAL,NEU,Syria was a predominantly Christian country,0.8,The mention provides historical context about Syria's demographics.,"",false
2015,ParlaMint-CZ_2015-02-10-ps2013-025-05-004-108.u20.p7.s5,ParlaMint-CZ_2015-02-10-ps2013-025-05-004-108.u20,2015-02-10,FrantisekLaudat.1960,regular,Syria,foreign,non_european_country,"For example , Syria was a predominantly Christian country until the 13th century when it was conquered by Islam in the seventh century . || Even in the 1920 census , Syria had a total of 2.5 million inhabitants of 25 percent of Christians . || Please remember the number in 1920 - 2.5 million of all inhabitants .","Even in the 1920 census , Syria had a total of 2.5 million inhabitants of 25 percent of Christians .",1.2660000324249268,senti:mixneg,immig,CZE,mixed,senti:mixneg,mixed neg,negative,SYR,non_weog,country,3.333,transparent_fallback_heuristic,concrete_leaning,27,"","",general_migration,"",general_policy,"",keyword_rules,learning_emulation_from,example,"Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Syria. Context: For example , Syria was a predominantly Christian country until the 13th century when it was conquered by Islam in the seventh century . Even in the 1920 census , Syria had a total of 2.5 million inhabitants of 25 percent of Christians . Please remember the number in 1920 - 2.5 million of all inhabitants .",keyword_rules_llm_ready,religious_threat,islam,other,"",keyword_rules_llm_ready,negative_risk,"","",external_transnational,surface_srl_rules,CZE,REFERENTIAL,NEU,Syria was a predominantly Christian country,0.8,The mention provides historical context about Syria's demographics.,"",false
